N,expected_E,expected_M
860,-1.99683,0.999169
861,-1.99683,0.99917
862,-1.99683,0.999171
863,-1.99684,0.999171
864,-1.99684,0.999172
865,-1.99684,0.999173
866,-1.99685,0.999174
867,-1.99685,0.999175
868,-1.99685,0.999176
869,-1.99686,0.999177
870,-1.99686,0.999178
871,-1.99687,0.999179
872,-1.99685,0.999174
873,-1.99683,0.99917
874,-1.99678,0.999159
875,-1.99674,0.999149
876,-1.99672,0.999144
877,-1.9967,0.999139
878,-1.99671,0.99914
879,-1.99671,0.999141
880,-1.99672,0.999142
881,-1.99672,0.999143
882,-1.99672,0.999144
883,-1.99673,0.999145
884,-1.99673,0.999146
885,-1.99673,0.999147
886,-1.99674,0.999148
887,-1.99674,0.999149
888,-1.99675,0.99915
889,-1.99675,0.999151
890,-1.99675,0.999152
891,-1.99676,0.999153
892,-1.99676,0.999154
893,-1.99676,0.999155
894,-1.99677,0.999155
895,-1.99677,0.999156
896,-1.99677,0.999157
897,-1.99678,0.999158
898,-1.99678,0.999159
899,-1.99679,0.99916
900,-1.99679,0.999161
901,-1.99679,0.999162
902,-1.9968,0.999163
903,-1.9968,0.999164
904,-1.9968,0.999165
905,-1.99681,0.999166
906,-1.99681,0.999167
907,-1.99681,0.999168
908,-1.99682,0.999169
909,-1.99682,0.999169
910,-1.99682,0.99917
911,-1.99683,0.999171
912,-1.99683,0.999172
913,-1.99683,0.999173
914,-1.99684,0.999174
915,-1.99684,0.999175
916,-1.99684,0.999176
917,-1.99685,0.999177
918,-1.99685,0.999178
919,-1.99686,0.999178
920,-1.99686,0.999179
921,-1.99686,0.99918
922,-1.99687,0.999181
923,-1.99687,0.999182
924,-1.99687,0.999183
925,-1.99688,0.999184
926,-1.99688,0.999185
927,-1.99688,0.999186
928,-1.99689,0.999186
929,-1.99689,0.999187
930,-1.99689,0.999188
931,-1.9969,0.999189
932,-1.9969,0.99919
933,-1.9969,0.999191
934,-1.99691,0.999192
935,-1.99691,0.999193
936,-1.99691,0.999193
937,-1.99692,0.999194
938,-1.99692,0.999195
939,-1.99692,0.999196
940,-1.99693,0.999197
941,-1.99693,0.999198
942,-1.99693,0.999199
943,-1.99694,0.999199
944,-1.99694,0.9992
945,-1.99694,0.999201
946,-1.99695,0.999202
947,-1.99695,0.999203
948,-1.99695,0.999204
949,-1.99695,0.999204
950,-1.99696,0.999205
951,-1.99696,0.999206
952,-1.99696,0.999207
953,-1.99697,0.999208
954,-1.99697,0.999209
955,-1.99697,0.999209
956,-1.99698,0.99921
957,-1.99698,0.999211
958,-1.99696,0.999207
959,-1.99697,0.999208
960,-1.99697,0.999208
961,-1.99697,0.999209
962,-1.99698,0.99921
963,-1.99698,0.999211
964,-1.99698,0.999212
965,-1.99698,0.999212
966,-1.99699,0.999213
967,-1.99697,0.999209
968,-1.99695,0.999205
969,-1.99696,0.999205
970,-1.99696,0.999206
971,-1.99696,0.999207
972,-1.99697,0.999208
973,-1.99695,0.999203
974,-1.99695,0.999204
975,-1.99695,0.999205
976,-1.99696,0.999206
977,-1.99696,0.999207
978,-1.99696,0.999208
979,-1.99697,0.999208
980,-1.99697,0.999209
981,-1.99697,0.99921
982,-1.99698,0.999211
983,-1.99698,0.999212
984,-1.99698,0.999212
985,-1.99698,0.999213
986,-1.99699,0.999214
987,-1.99699,0.999215
988,-1.99699,0.999216
989,-1.997,0.999216
990,-1.997,0.999217
991,-1.997,0.999218
992,-1.99701,0.999219
993,-1.99701,0.99922
994,-1.99699,0.999215
995,-1.99699,0.999216
996,-1.997,0.999217
997,-1.997,0.999218
998,-1.997,0.999218
999,-1.99701,0.999219
1000,-1.99701,0.99922
1001,-1.99701,0.999221
1002,-1.99702,0.999222
1003,-1.99702,0.999222
1004,-1.99702,0.999223
1005,-1.99702,0.999224
1006,-1.99703,0.999225
1007,-1.99701,0.99922
1008,-1.99701,0.999221
1009,-1.99702,0.999222
1010,-1.99702,0.999223
1011,-1.99702,0.999224
1012,-1.99703,0.999224
1013,-1.99703,0.999225
1014,-1.99701,0.999221
1015,-1.997,0.999217
1016,-1.99698,0.999213
1017,-1.99698,0.999213
1018,-1.99698,0.999214
1019,-1.99699,0.999215
1020,-1.99699,0.999216
1021,-1.99699,0.999216
1022,-1.997,0.999217
1023,-1.99698,0.999213
1024,-1.99698,0.999214
1025,-1.99699,0.999215
1026,-1.99697,0.999211
1027,-1.99695,0.999206
1028,-1.99696,0.999207
1029,-1.99696,0.999208
1030,-1.99696,0.999209
